#2th	#Int
14.454	1985.1520
14.456	1988.0520
14.457	1989.5420
14.459	1986.3850
14.461	1984.7920
14.462	1981.9530
14.464	1981.3520
14.466	1980.8540
14.468	1981.8660
14.469	1983.8400
14.471	1981.9700
14.473	1979.1500
14.475	1977.5580
14.476	1976.1400
14.478	1976.3480
14.480	1976.6100
14.482	1979.4780
14.483	1981.1940
14.485	1979.4100
14.487	1978.6280
14.488	1976.8980
14.490	1976.5170
14.492	1976.9980
14.494	1976.6930
14.495	1979.6610
14.497	1980.9410
14.499	1977.9430
14.501	1975.9700
14.502	1973.2400
14.504	1972.2700
14.506	1971.7480
14.508	1972.0900
14.509	1974.2920
14.511	1972.8200
14.513	1973.0190
14.514	1972.2150
14.516	1970.8260
14.518	1971.4540
14.520	1971.4720
14.521	1974.4950
14.523	1977.1580
14.525	1975.5000
14.527	1973.3860
14.528	1969.8600
14.530	1968.8700
14.532	1968.0230
14.534	1967.5280
14.535	1969.7060
14.537	1968.9770
14.539	1964.9480
14.540	1963.6900
14.542	1962.3100
14.544	1963.5020
14.546	1963.1320
14.547	1964.4120
14.549	1966.8290
14.551	1966.9460
14.553	1965.6850
14.554	1964.3500
14.556	1963.0080
14.558	1962.5720
14.560	1961.8900
14.561	1963.8790
14.563	1965.9530
14.565	1964.7870
14.566	1964.3580
14.568	1961.5940
14.570	1960.9650
14.572	1960.5530
14.573	1959.7640
14.575	1962.3680
14.577	1963.1910
14.579	1959.9420
14.580	1957.0990
14.582	1953.9270
14.584	1953.3200
14.586	1952.6820
14.587	1954.3770
14.589	1958.3460
14.591	1957.4360
14.592	1956.1820
14.594	1954.2920
14.596	1953.4770
14.598	1952.6070
14.599	1953.1030
14.601	1956.1950
14.603	1957.9690
14.605	1954.6390
14.606	1952.8010
14.608	1949.4550
14.610	1949.5540
14.612	1949.9200
14.613	1951.0470
14.615	1953.0490
14.617	1953.7880
14.618	1950.9430
14.620	1950.0930
14.622	1948.1880
14.624	1948.1890
14.625	1948.2230
14.627	1950.5580
14.629	1951.9860
14.631	1949.5720
14.632	1947.8220
14.634	1946.3040
14.636	1945.6500
14.638	1945.6550
14.639	1946.4780
14.641	1948.9890
14.643	1950.0500
14.644	1947.2680
14.646	1947.0650
14.648	1944.4100
14.650	1942.4560
14.651	1941.1570
14.653	1942.4630
14.655	1944.3480
14.657	1944.4440
14.658	1942.9490
14.660	1941.6900
14.662	1939.5880
14.664	1937.6410
14.665	1936.9230
14.667	1939.1270
14.669	1941.6770
14.670	1939.4210
14.672	1936.7410
14.674	1934.2410
14.676	1933.2820
14.677	1933.7360
14.679	1934.9830
14.681	1938.3870
14.683	1938.7290
14.684	1935.7210
14.686	1935.3050
14.688	1932.7490
14.690	1932.4760
14.691	1931.5110
14.693	1933.0300
14.695	1935.7350
14.696	1934.9520
14.698	1933.7100
14.700	1932.0790
14.702	1929.1000
14.703	1929.8860
14.705	1929.8590
14.707	1931.4350
14.709	1933.4810
14.710	1931.8370
14.712	1931.5550
14.714	1929.3360
14.716	1928.5850
14.717	1928.1110
14.719	1929.7080
14.721	1932.9360
14.722	1933.8300
14.724	1931.3280
14.726	1929.4570
14.728	1925.1280
14.729	1925.9480
14.731	1925.5940
14.733	1927.5050
14.735	1929.6890
14.736	1928.4970
14.738	1926.3030
14.740	1924.5070
14.742	1923.6490
14.743	1922.9440
14.745	1921.9020
14.747	1924.8430
14.748	1926.5840
14.750	1925.0780
14.752	1923.8380
14.754	1921.7920
14.755	1921.4250
14.757	1921.1440
14.759	1923.3680
14.761	1926.6600
14.762	1927.4290
14.764	1925.5970
14.766	1924.4470
14.768	1920.8850
14.769	1919.4660
14.771	1918.3420
14.773	1921.0500
14.774	1923.7310
14.776	1922.3750
14.778	1920.2380
14.780	1918.4010
14.781	1917.8240
14.783	1918.3830
14.785	1919.6450
14.787	1922.2570
14.788	1923.3970
14.790	1919.9380
14.792	1918.6420
14.794	1916.7070
14.795	1915.0710
14.797	1914.6570
14.799	1917.1130
14.800	1919.5140
14.802	1919.0480
14.804	1916.5730
14.806	1915.2730
14.807	1912.2910
14.809	1912.8340
14.811	1913.9450
14.813	1916.7390
14.814	1919.0000
14.816	1917.9080
14.818	1916.2440
14.820	1914.9610
14.821	1913.8040
14.823	1913.7190
14.825	1914.5420
14.826	1916.2850
14.828	1916.0590
14.830	1912.6090
14.832	1911.5060
14.833	1909.2430
14.835	1908.7690
14.837	1909.1660
14.839	1910.1200
14.840	1912.2840
14.842	1911.3220
14.844	1909.0750
14.846	1907.1970
14.847	1904.6180
14.849	1904.3650
14.851	1904.0740
14.852	1906.5100
14.854	1908.0600
14.856	1907.0660
14.858	1905.8930
14.859	1905.2520
14.861	1904.5900
14.863	1904.5410
14.865	1905.8170
14.866	1907.9360
14.868	1907.7990
14.870	1905.0150
14.872	1905.0310
14.873	1902.9770
14.875	1902.5030
14.877	1901.9480
14.878	1903.9000
14.880	1904.9290
14.882	1905.1850
14.884	1903.7100
14.885	1903.2560
14.887	1902.1360
14.889	1904.2050
14.891	1904.9500
14.892	1907.2010
14.894	1909.6910
14.896	1908.5880
14.898	1906.3730
14.899	1903.7630
14.901	1902.3820
14.903	1901.3410
14.904	1902.5270
14.906	1904.5970
14.908	1905.9400
14.910	1902.9010
14.911	1902.2180
14.913	1900.4420
14.915	1900.7640
14.917	1900.6000
14.918	1902.7380
14.920	1904.9380
14.922	1905.3610
14.924	1904.4600
14.925	1904.5370
14.927	1902.0210
14.929	1899.3410
14.930	1897.3610
14.932	1898.4220
14.934	1900.8190
14.936	1899.4870
14.937	1898.1390
14.939	1896.2340
14.941	1894.8650
14.943	1893.6680
14.944	1893.8570
14.946	1896.6760
14.948	1896.7430
14.950	1894.2940
14.951	1893.6070
14.953	1892.6880
14.955	1892.6620
14.956	1893.8050
14.958	1896.9040
14.960	1900.0090
14.962	1899.2640
14.963	1898.3400
14.965	1896.9540
14.967	1894.5920
14.969	1895.1450
14.970	1897.2390
14.972	1899.5890
14.974	1899.7110
14.976	1897.6960
14.977	1895.9930
14.979	1893.6630
14.981	1892.1790
14.983	1893.9030
14.984	1898.0260
14.986	1902.0950
14.988	1904.4920
14.989	1902.8600
14.991	1903.0310
14.993	1902.3890
14.995	1902.8240
14.996	1904.3650
14.998	1907.2460
15.000	1910.6920
15.002	1909.9270
15.003	1909.4730
15.005	1909.4830
15.007	1908.2110
15.009	1909.2650
15.010	1912.3590
15.012	1914.5840
15.014	1916.6420
15.015	1915.1600
15.017	1913.4540
15.019	1911.2060
15.021	1910.7810
15.022	1912.5540
15.024	1916.2850
15.026	1918.4530
15.028	1920.1340
15.029	1919.4870
15.030	1872.0040
15.031	1899.3690
15.033	1899.3870
15.035	1899.5620
15.036	1923.3500
15.037	1878.1060
15.038	1902.0355
15.040	1905.8800
15.041	1933.3690
15.042	1884.4330
15.043	1911.8815
15.045	1914.3880
15.047	1913.5075
15.048	1933.8210
15.049	1895.8330
15.050	1917.4900
15.052	1920.3915
15.054	1923.9285
15.055	1928.1495
15.057	1932.7210
15.059	1936.3440
15.061	1938.9390
15.062	1943.1270
15.064	1947.5610
15.066	1952.0625
15.067	1958.0680
15.069	1963.8215
15.071	1969.1870
15.073	1972.5000
15.074	1975.9180
15.076	1981.9810
15.078	1987.6080
15.079	1979.9860
15.080	2010.7440
15.081	2003.2830
15.083	2011.4690
15.085	2021.3555
15.086	2022.5240
15.087	2034.9830
15.088	2038.2150
15.090	2049.0875
15.092	2059.5950
15.093	2072.4570
15.095	2087.7485
15.097	2103.3315
15.098	2119.0740
15.099	2119.3900
15.100	2134.7210
15.102	2154.5585
15.104	2179.1260
15.105	2194.4020
15.106	2211.8800
15.107	2234.1015
15.109	2270.5140
15.110	2312.2250
15.111	2312.3540
15.112	2359.7750
15.113	2352.4910
15.114	2414.1575
15.116	2487.8985
15.117	2555.9240
15.118	2606.5090
15.119	2709.2405
15.121	2873.0900
15.122	3030.0870
15.123	3159.0390
15.124	3312.4150
15.125	3430.1530
15.126	3722.2610
15.128	4141.3125
15.129	4655.3590
15.130	4853.6590
15.131	5284.2990
15.132	5475.6090
15.133	6233.5200
15.134	7291.9960
15.135	7252.9310
15.136	8578.6270
15.137	8384.7800
15.138	10137.8110
15.139	9536.0590
15.140	11519.6220
15.141	14088.7340
15.142	12637.8490
15.143	16519.2150
15.144	14607.0890
15.145	17978.7735
15.146	22189.4120
15.147	19302.9120
15.148	26932.0820
15.149	21980.0700
15.150	31263.3380
15.151	24812.2640
15.152	31578.2255
15.153	39714.3050
15.154	30486.8730
15.155	43530.9800
15.156	35935.7620
15.157	46932.4880
15.158	45262.1585
15.159	44734.3360
15.160	54262.8590
15.161	48270.0350
15.162	59269.3590
15.163	51250.6330
15.164	62381.0700
15.165	59040.6990
15.166	55506.4530
15.167	65687.4220
15.168	57504.3160
15.169	66246.6560
15.170	63252.5860
15.171	61328.4800
15.172	66339.9840
15.173	62054.4570
15.174	64681.4380
15.175	61878.4060
15.176	62860.7030
15.177	61309.7480
15.178	60884.5080
15.179	58839.5120
15.180	60166.0390
15.181	56601.6520
15.182	56088.4240
15.184	53550.5975
15.185	52492.8870
15.186	49581.3670
15.187	50004.0470
15.188	44567.0310
15.189	44094.7400
15.191	41358.9510
15.192	43241.0430
15.193	34212.9570
15.194	36356.1250
15.196	33174.5420
15.197	34192.3910
15.198	26551.2620
15.199	31501.9690
15.200	24098.9960
15.201	25241.2755
15.203	22950.3295
15.204	24585.6190
15.205	17076.8120
15.206	22492.4630
15.207	15007.5700
15.208	16838.6915
15.210	14895.3975
15.211	16298.9970
15.212	10089.3460
15.213	11597.2740
15.215	10153.8950
15.217	8826.4765
15.218	9685.7170
15.219	5697.2880
15.220	6691.7295
15.222	5811.8955
15.223	6379.6620
15.224	3884.2560
15.225	4481.9590
15.227	4014.7930
15.229	3586.0785
15.230	3776.9680
15.231	2786.6040
15.232	3003.7490
15.234	2818.1065
15.236	2645.6600
15.237	2536.4680
15.239	2436.4525
15.241	2365.5320
15.243	2305.9720
15.244	2260.9660
15.246	2221.1105
15.248	2190.6325
15.249	2163.1725
15.251	2139.6775
15.253	2119.1070
15.255	2099.0435
15.256	2081.9885
15.258	2065.1550
15.260	2050.4315
15.261	2020.6400
15.262	2054.8090
15.263	2024.8370
15.265	2015.4285
15.267	2005.0445
15.268	1983.9290
15.269	2006.5270
15.270	1986.5750
15.272	1976.6500
15.273	1960.5660
15.274	1977.3680
15.275	1962.1640
15.277	1955.5445
15.279	1949.0750
15.280	1932.3670
15.281	1952.3100
15.282	1936.7105
15.284	1931.4635
15.285	1917.6130
15.286	1932.8710
15.287	1913.5740
15.288	1928.2830
15.289	1916.6070
15.291	1912.4170
15.292	1900.6710
15.293	1916.6750
15.294	1899.2600
15.295	1910.6540
15.296	1901.6670
15.297	1894.6230
15.298	1899.0010
15.299	1889.4240
15.300	1895.3590
15.301	1889.4695
15.303	1885.3625
15.304	1877.7150
15.305	1889.3150
15.306	1875.5670
15.307	1884.6680
15.308	1876.7665
15.309	1873.6970
15.310	1875.5000
15.311	1869.4480
15.312	1871.6740
15.313	1865.7430
15.314	1870.1950
15.315	1866.7435
15.316	1860.2040
15.317	1868.4890
15.318	1859.0630
15.319	1867.9220
15.320	1858.0110
15.321	1863.9280
15.322	1860.4105
15.323	1858.2250
15.324	1858.5020
15.325	1855.5910
15.326	1856.1450
15.327	1854.3585
15.328	1850.2440
15.329	1854.4130
15.330	1846.8370
15.331	1855.0610
15.332	1844.1800
15.333	1853.3250
15.334	1847.5130
15.335	1846.5960
15.336	1847.5300
15.337	1844.3220
15.338	1843.2500
15.339	1840.3180
15.340	1839.6520
15.341	1840.7540
15.342	1834.2570
15.343	1840.9160
15.344	1833.2620
15.345	1840.8510
15.346	1833.6110
15.347	1836.2610
15.348	1836.5620
15.349	1834.7240
15.350	1834.2030
15.351	1833.2110
15.352	1831.1410
15.353	1829.3630
15.354	1829.7550
15.355	1830.3240
15.356	1825.9120
15.357	1829.3430
15.358	1823.5260
15.359	1825.4540
15.360	1824.3560
15.361	1824.0720
15.362	1821.9630
15.363	1825.0800
15.364	1820.3000
15.366	1817.7910
15.367	1815.5480
15.368	1817.6830
15.369	1817.4990
15.370	1814.8910
15.371	1816.1900
15.373	1817.2545
15.374	1816.1410
15.375	1816.2590
15.376	1814.9085
15.378	1811.7905
15.379	1811.5540
15.380	1809.7710
15.381	1812.1040
15.382	1807.5510
15.383	1810.0630
15.385	1810.0355
15.386	1811.7960
15.387	1809.0190
15.388	1809.7805
15.390	1808.8420
15.392	1806.4405
15.393	1803.1040
15.394	1807.8440
15.395	1804.3240
15.397	1802.9230
15.399	1802.9620
15.400	1802.5085
15.402	1801.9755
15.404	1799.9000
15.405	1796.0830
15.406	1797.8090
15.407	1796.4570
15.409	1796.2725
15.411	1797.6720
15.412	1798.3980
15.414	1798.0755
15.416	1798.3440
15.418	1795.7570
15.419	1794.5200
15.421	1795.0830
15.423	1794.2345
15.425	1794.1945
15.426	1793.0840
15.428	1791.7760
15.430	1790.6850
15.431	1788.1675
15.433	1787.5745
15.435	1787.1715
15.437	1787.4820
15.438	1787.5510
15.440	1786.8100
15.442	1787.5805
15.443	1787.6510
15.444	1781.7690
15.445	1781.5565
15.447	1781.3095
15.449	1780.4600
15.450	1779.8240
15.451	1782.0280
15.452	1780.4000
15.454	1780.6955
15.455	1784.3050
15.456	1778.1260
15.457	1780.0310
15.459	1779.1870
15.461	1778.9065
15.462	1776.4010
15.463	1779.3890
15.464	1777.7035
15.466	1777.3890
15.467	1779.0090
15.468	1776.2050
15.469	1779.2440
15.470	1772.9880
15.471	1773.0145
15.473	1772.2675
15.474	1772.2010
15.475	1772.7340
15.476	1771.4770
15.477	1774.0550
15.478	1772.6505
15.479	1772.9410
15.480	1771.2300
15.481	1775.0570
15.482	1769.7750
15.483	1770.6480
15.485	1769.5955
15.486	1770.6760
15.487	1769.1130
15.488	1767.8790
15.489	1770.3140
15.490	1769.4965
15.491	1768.3240
15.492	1771.5960
15.493	1770.3350
15.494	1770.1430
15.495	1772.5880
15.496	1768.7960
15.497	1768.6595
15.498	1769.7190
15.499	1765.5900
15.500	1768.1510
15.501	1767.2490
15.502	1765.6500
15.503	1767.4230
15.504	1769.6730
15.505	1767.4590
15.506	1767.7370
15.507	1766.7980
15.508	1766.0340
15.509	1764.5900
15.510	1762.3260
15.511	1761.9360
15.512	1760.4380
15.513	1761.4720
15.514	1757.8220
15.515	1759.6240
15.516	1765.7390
15.517	1755.5700
15.518	1764.8160
15.519	1756.6590
15.520	1761.5060
15.521	1757.3390
15.522	1758.2070
15.523	1757.4810
15.524	1753.2690
15.525	1755.7890
15.526	1751.7860
15.527	1752.6970
15.529	1752.4890
15.530	1758.3000
15.531	1747.6110
15.532	1756.9420
15.533	1748.6840
15.534	1752.6775
15.535	1753.7290
15.536	1749.0060
15.537	1751.8080
15.538	1747.0650
15.539	1752.3670
15.540	1746.6200
15.541	1749.4225
15.542	1756.1320
15.543	1743.7890
15.544	1756.2190
15.545	1745.2320
15.546	1750.7750
15.548	1751.4735
15.549	1750.5360
15.550	1749.5960
15.551	1748.5930
15.552	1748.3440
15.553	1747.8215
15.555	1747.4280
15.556	1750.6950
15.557	1746.0880
15.558	1749.4115
15.560	1749.4000
15.561	1748.4770
15.562	1749.9750
15.563	1746.6460
15.564	1747.0940
15.565	1746.7220
15.567	1746.2955
15.568	1748.7590
15.569	1743.8990
15.570	1747.7710
15.572	1747.7275
15.574	1747.4585
15.575	1746.6700
15.576	1746.0080
15.577	1742.2495
15.579	1741.1840
15.581	1740.3295
15.582	1740.4950
15.584	1741.3040
15.586	1740.3490
15.588	1740.1770
15.589	1738.3675
15.591	1736.4385
15.593	1736.9510
15.594	1737.4530
15.596	1738.7850
15.598	1738.8635
15.600	1737.9030
15.601	1738.6185
15.603	1736.9015
15.605	1737.4070
15.606	1737.4800
15.607	1737.2440
15.608	1736.8520
15.610	1737.1615
15.612	1736.7650
15.613	1736.2800
15.614	1737.6320
15.615	1736.1825
15.617	1733.1775
15.618	1731.9310
15.619	1732.1850
15.620	1731.8790
15.622	1732.6540
15.624	1733.9360
15.625	1732.6710
15.626	1733.4010
15.627	1733.4380
15.629	1731.6755
15.630	1728.6030
15.631	1731.7950
15.632	1727.5270
15.633	1732.9500
15.634	1729.8550
15.636	1729.8515
15.637	1723.8100
15.638	1737.2380
15.639	1725.5440
15.640	1734.7270
15.641	1730.5005
15.642	1726.5060
15.643	1730.6910
15.644	1725.2500
15.645	1729.4960
15.646	1727.6470
15.648	1727.5000
15.649	1724.1020
15.650	1732.5030
15.651	1726.9580
15.652	1730.4710
15.653	1728.2165
15.655	1727.6850
15.656	1724.4580
15.657	1726.9460
15.658	1723.4540
15.659	1727.1250
15.660	1725.3360
15.661	1720.0430
15.662	1729.9980
15.663	1720.3290
15.664	1730.2450
15.665	1721.1080
15.666	1728.7310
15.667	1724.4785
15.668	1721.0710
15.669	1725.3700
15.670	1719.1820
15.671	1722.9670
15.672	1721.1075
15.673	1716.5530
15.674	1724.8590
15.675	1715.5940
15.676	1724.6950
15.677	1717.2670
15.678	1722.8050
15.679	1719.3895
15.680	1721.0520
15.681	1718.6990
15.682	1720.3150
15.683	1716.5150
15.684	1718.4370
15.685	1717.2100
15.686	1717.7790
15.687	1716.6810
15.688	1719.2010
15.689	1716.8040
15.690	1721.9920
15.691	1718.5410
15.692	1720.9230
15.693	1720.5630
15.694	1722.2690
15.695	1719.5380
15.696	1720.4480
15.697	1718.6975
15.698	1718.8400
15.699	1717.1440
15.700	1719.8730
15.701	1715.0240
15.702	1720.8470
15.703	1715.4330
15.704	1718.3000
15.705	1717.2240
15.706	1718.1320
15.707	1715.9680
15.708	1717.4030
15.709	1714.3720
15.711	1713.6015
15.712	1713.1750
15.713	1712.8100
15.714	1714.8350
15.715	1711.2350
15.716	1714.9310
15.718	1714.8840
15.719	1714.6960
15.720	1715.1880
15.721	1713.6765
15.723	1711.4315
15.724	1711.8800
15.725	1709.8240
15.726	1713.9090
15.727	1708.5670
15.728	1711.4275
15.730	1713.1395
15.731	1715.1490
15.732	1710.4300
15.733	1712.7500
15.735	1711.6865
15.737	1709.7670
15.738	1711.0550
15.739	1707.4970
15.740	1708.7705
15.742	1709.3995
15.744	1709.6680
15.745	1709.3330
15.747	1708.8365
15.749	1706.6700
15.750	1705.8540
15.751	1704.6530
15.752	1705.3300
15.754	1704.6190
15.756	1705.1575
15.757	1705.8830
15.758	1703.7430
15.759	1704.9660
15.761	1703.4485
15.763	1700.9215
15.764	1700.0465
15.766	1699.4085
15.768	1698.2560
15.770	1698.9775
15.771	1698.1655
15.773	1697.8600
15.775	1696.4390
15.776	1695.1565
15.778	1694.7310
15.780	1694.0000
15.782	1694.7850
15.783	1695.7805
15.785	1695.2095
15.787	1694.8965
15.788	1697.4740
15.789	1688.0380
15.790	1691.1000
15.792	1690.8245
15.794	1690.0485
15.795	1693.1300
15.796	1691.5830
15.797	1692.7085
15.799	1693.2190
15.800	1697.3910
15.801	1690.1710
15.802	1691.5645
15.804	1691.5065
15.806	1691.3800
15.807	1689.4980
15.808	1693.5950
15.809	1692.4395
15.811	1692.4360
15.812	1693.4130
15.813	1692.4260
15.814	1691.9430
15.815	1690.9580
15.816	1688.9225
15.818	1688.9265
15.819	1686.9370
15.820	1689.3230
15.821	1687.1800
15.822	1691.6410
15.823	1690.7110
15.824	1691.8860
15.825	1689.3490
15.826	1692.6660
15.827	1689.5320
15.828	1688.5130
15.830	1687.1435
15.831	1687.6130
15.832	1687.8260
15.833	1684.3840
15.834	1689.6020
15.835	1687.6975
15.836	1685.0910
15.837	1689.0160
15.838	1687.8740
15.839	1687.0300
15.840	1688.8430
15.841	1687.2150
15.842	1685.7680
15.843	1686.0820
15.844	1684.4200
15.845	1684.4760
15.846	1685.6770
15.847	1682.8960
15.848	1685.0515
15.849	1686.4100
15.850	1685.0310
15.851	1683.7810
15.852	1686.7730
15.853	1682.5560
15.854	1683.1150
15.855	1683.3730
15.856	1678.6630
15.857	1682.1460
15.858	1679.7820
15.859	1679.0090
15.860	1679.4600
15.861	1683.8100
15.862	1680.0370
15.863	1684.1650
15.864	1680.4260
15.865	1682.4560
15.866	1680.4180
15.867	1680.3335
15.868	1679.7390
15.869	1676.7860
15.870	1677.9130
15.871	1676.0100
15.872	1679.2730
15.873	1674.8960
15.874	1677.2320
15.875	1680.4520
15.876	1677.6030
15.877	1679.5570
15.878	1680.0270
15.879	1679.7305
15.880	1676.8120
15.881	1679.4480
15.882	1674.8260
15.883	1679.2400
15.884	1674.7050
15.885	1677.7480
15.886	1675.4765
15.887	1676.9200
15.888	1676.1810
15.889	1677.0580
15.890	1676.3770
15.891	1676.4835
15.893	1675.9185
15.894	1673.9570
15.895	1673.9680
15.896	1671.8450
15.897	1672.3310
15.898	1671.6905
15.900	1671.9680
15.901	1675.7990
15.902	1670.7550
15.903	1673.6280
15.905	1673.3185
15.906	1670.4560
15.907	1674.7020
15.908	1667.0060
15.909	1673.5420
15.910	1669.4075
15.912	1669.3875
15.913	1669.7710
15.914	1670.0370
15.915	1672.0315
15.917	1672.4855
15.919	1672.0980
15.920	1668.1690
15.921	1672.8280
15.922	1668.1545
15.924	1668.3090
15.926	1667.6945
15.927	1668.8035
15.929	1669.4895
15.931	1669.0500
15.932	1664.7760
15.933	1672.1170
15.934	1666.1265
15.936	1664.2380
15.938	1664.0810
15.939	1664.3920
15.941	1665.9230
15.943	1666.5560
15.945	1665.8780
15.946	1664.9005
15.948	1662.0030
15.950	1661.5395
15.951	1659.7800
15.952	1663.4930
15.953	1661.2880
15.955	1662.6430
15.957	1661.7035
15.958	1661.1180
15.960	1660.4785
15.962	1658.6285
15.963	1659.0800
15.964	1658.9730
15.965	1658.9015
15.967	1660.4510
15.969	1661.7325
15.970	1660.8980
