#2th	#Int
52.2910	533.3182
52.2920	533.4399
52.2930	531.9313
52.2940	532.4174
52.2970	532.5901
52.2980	532.6952
52.2990	531.0011
52.3000	531.5930
52.3040	531.7085
52.3050	531.1021
52.3060	531.6762
52.3070	531.6397
52.3080	531.5732
52.3170	531.4645
52.3180	530.9621
52.3190	530.3857
52.3200	530.5231
52.3210	531.0977
52.3310	530.7363
52.3320	530.4639
52.3330	530.3663
52.3340	530.9659
52.3440	531.0294
52.3450	533.0909
52.3460	532.2987
52.3470	532.1498
52.3480	532.0676
52.3570	532.5035
52.3580	532.1994
52.3590	531.4213
52.3600	531.9061
52.3610	531.5447
52.3710	531.7554
52.3720	532.0485
52.3730	531.3401
52.3740	531.3512
52.3770	531.6811
52.3780	531.1348
52.3790	530.4782
52.3800	530.4383
52.3840	530.6817
52.3850	530.9396
52.3860	530.1396
52.3870	529.5258
52.3880	529.3881
52.3900	529.7117
52.3910	529.7868
52.3920	529.8591
52.3930	529.8554
52.3970	529.4653
52.3980	530.4067
52.3990	530.2653
52.4000	530.1955
52.4010	530.4312
52.4030	529.9272
52.4040	530.7447
52.4050	530.6752
52.4060	529.9000
52.4070	530.4284
52.4110	530.9255
52.4120	530.8904
52.4130	530.9275
52.4140	530.8436
52.4160	530.6472
52.4170	530.9515
52.4180	530.6407
52.4190	530.6121
52.4200	530.8090
52.4240	531.1368
52.4250	531.5870
52.4260	531.9352
52.4270	531.9413
52.4300	532.1454
52.4310	532.3597
52.4320	531.0799
52.4330	531.4304
52.4370	531.4973
52.4380	531.9827
52.4390	533.6157
52.4400	533.6813
52.4410	533.8970
52.4430	534.0457
52.4440	533.7355
52.4450	533.9742
52.4460	534.4824
52.4470	534.8263
52.4510	535.0557
52.4520	535.1635
52.4530	534.8421
52.4540	534.3440
52.4560	533.7967
52.4570	533.7840
52.4580	533.5984
52.4590	533.0541
52.4600	533.0675
52.4640	533.5092
52.4650	533.3139
52.4660	532.5010
52.4670	532.0431
52.4700	531.3609
52.4710	531.0276
52.4720	530.5898
52.4730	530.8121
52.4770	530.8260
52.4780	530.3855
52.4790	530.0264
52.4800	529.8941
52.4810	529.1350
52.4830	528.6733
52.4840	528.7169
52.4850	528.5976
52.4860	528.8289
52.4870	529.0797
52.4900	529.2524
52.4910	529.7327
52.4920	529.3537
52.4930	528.8619
52.4940	529.0460
52.4960	529.9233
52.4970	529.5319
52.4980	529.7446
52.4990	529.8846
52.5000	529.8650
52.5040	529.1079
52.5050	528.9544
52.5060	529.3235
52.5070	529.2582
52.5100	528.8767
52.5110	529.2846
52.5120	529.5770
52.5130	529.6923
52.5170	529.9202
52.5180	529.1094
52.5190	528.7173
52.5200	528.3660
52.5210	527.9301
52.5230	528.3026
52.5240	528.8101
52.5250	528.4614
52.5260	528.1317
52.5300	528.1938
52.5310	527.3684
52.5320	527.1689
52.5330	527.5006
52.5340	528.0911
52.5360	528.1875
52.5370	527.4058
52.5380	527.1717
52.5390	526.9802
52.5400	527.0604
52.5440	527.3236
52.5450	526.6633
52.5460	526.4493
52.5470	526.9387
52.5490	526.7509
52.5500	526.6048
52.5510	526.4024
52.5520	526.4668
52.5530	527.3132
52.5630	527.3986
52.5640	527.7815
52.5650	528.3652
52.5660	528.8176
52.5760	529.1451
52.5770	528.9235
52.5780	528.2610
52.5790	528.7693
52.5800	529.2783
52.5890	529.9153
52.5900	530.2200
52.5910	530.0296
52.5920	528.4014
52.5930	528.3141
52.6030	528.5116
52.6040	528.1948
52.6050	527.8659
52.6060	527.4049
52.6160	527.2039
52.6170	527.0335
52.6180	526.4482
52.6190	526.3130
52.6200	527.3944
52.6230	527.2034
52.6240	527.1009
52.6250	526.9113
52.6260	525.5071
52.6270	525.9948
52.6290	525.4126
52.6300	525.1644
52.6310	524.7375
52.6320	525.1652
52.6330	525.1255
52.6370	526.6469
52.6380	526.7263
52.6390	525.7252
52.6400	525.8559
52.6430	526.2641
52.6440	527.3405
52.6450	527.8815
52.6460	527.9342
52.6500	527.4682
52.6510	527.5801
52.6520	526.2803
52.6530	527.3641
52.6540	527.5930
52.6560	527.7288
52.6570	529.2464
52.6580	529.3931
52.6590	529.5558
52.6630	529.6744
52.6640	529.5962
52.6650	528.9481
52.6660	528.8291
52.6670	528.5943
52.6690	529.1909
52.6700	529.8956
52.6710	530.0403
52.6720	529.5005
52.6730	529.0721
52.6770	529.5185
52.6780	529.0964
52.6790	529.9012
52.6800	529.9964
52.6830	530.3451
52.6840	529.0634
52.6850	528.9599
52.6860	528.7958
52.6900	528.7807
52.6910	528.4094
52.6920	527.3617
52.6930	527.2666
52.6960	527.5754
52.6970	527.7958
52.6980	527.7069
52.6990	528.1583
52.7030	528.0376
52.7040	528.3071
52.7050	527.9386
52.7060	527.9535
52.7070	527.2103
52.7090	527.0369
52.7100	527.2433
52.7110	526.7484
52.7120	526.7008
52.7130	526.3653
52.7170	526.3823
52.7180	526.1869
52.7190	526.4521
52.7200	526.3252
52.7220	526.4060
52.7230	527.1828
52.7240	527.2516
52.7250	526.7391
52.7260	526.6835
52.7300	526.7796
52.7310	525.5950
52.7320	525.0451
52.7330	524.8696
52.7360	525.3060
52.7370	525.5465
52.7380	526.7766
52.7390	525.6041
52.7430	525.3617
52.7440	525.4014
52.7450	525.6693
52.7460	525.4757
52.7470	525.4111
52.7490	525.7805
52.7500	525.6591
52.7510	525.5652
52.7520	525.6855
52.7530	526.9761
52.7560	527.3676
52.7570	527.9596
52.7580	528.0820
52.7590	528.7641
52.7600	529.5735
52.7620	530.4325
52.7630	530.5295
52.7640	530.2140
52.7650	530.2731
52.7660	529.6160
52.7700	531.1489
52.7710	531.5639
52.7720	531.1705
52.7730	530.7948
52.7760	530.7885
52.7770	530.6349
52.7780	530.7715
52.7790	531.7679
52.7830	531.7687
52.7840	531.7315
52.7850	530.8754
52.7860	530.5185
52.7870	529.8909
52.7890	530.1889
52.7900	529.4189
52.7910	529.2550
52.7920	528.8073
52.7930	528.7051
52.7960	528.5663
52.7970	528.9301
52.7980	528.8197
52.7990	527.4932
52.8000	527.5169
52.8020	528.1895
52.8030	528.8013
52.8040	528.9283
52.8050	529.2893
52.8060	529.0528
52.8100	528.2009
52.8110	527.9491
52.8120	528.1950
52.8130	527.8385
52.8160	528.1610
52.8170	528.9686
52.8180	528.5030
52.8190	528.9035
52.8230	528.8429
52.8240	528.6078
52.8250	527.3618
52.8260	527.4225
52.8290	526.9031
52.8300	527.1937
52.8310	528.1112
52.8320	527.2244
52.8360	527.0185
52.8370	526.5264
52.8380	526.2629
52.8390	526.2614
52.8400	526.0979
52.8420	524.7498
52.8430	525.1732
52.8440	525.0676
52.8450	524.5924
52.8460	524.1305
52.8490	523.8116
52.8500	524.0186
52.8510	523.8183
52.8520	522.9315
52.8530	523.3151
52.8550	524.5498
52.8560	524.6055
52.8570	524.9541
52.8580	525.1878
52.8590	524.8065
52.8630	525.5898
52.8640	525.0438
52.8650	525.2343
52.8660	525.5441
52.8690	525.2547
52.8700	525.1893
52.8710	525.7756
52.8720	524.8046
52.8760	524.2972
52.8770	524.8903
52.8780	524.8067
52.8790	524.6555
52.8800	523.1470
52.8820	522.7793
52.8830	523.8756
52.8840	524.1055
52.8850	524.3311
52.8860	524.3059
52.8890	524.1764
52.8900	523.5411
52.8910	523.4086
52.8920	522.6332
52.8930	523.0364
52.8950	522.6280
52.8960	522.4102
52.8970	522.4647
52.8980	522.2498
52.8990	522.3651
52.9030	523.5556
52.9040	523.6581
52.9050	523.4862
52.9060	523.7841
52.9090	523.6463
52.9100	524.8725
52.9110	522.5651
52.9120	522.2443
52.9160	522.0445
52.9170	521.6188
52.9180	521.1686
52.9190	521.9898
52.9220	522.8300
52.9230	523.0094
52.9240	524.2415
52.9250	524.0389
52.9260	524.8442
52.9290	525.1946
52.9300	525.3525
52.9310	525.7121
52.9320	526.1439
52.9330	525.7842
52.9350	526.0131
52.9360	526.3188
52.9370	525.7093
52.9380	526.0824
52.9390	526.1828
52.9430	528.5558
52.9440	528.2786
52.9450	528.1610
52.9460	528.3763
52.9490	529.4123
52.9500	528.7019
52.9510	528.3910
52.9520	528.3242
52.9560	527.8287
52.9570	527.8444
52.9580	527.6143
52.9590	527.5437
52.9620	527.5087
52.9630	527.7384
52.9640	527.8479
52.9650	528.2314
52.9690	528.2525
52.9700	528.0390
52.9710	528.4557
52.9720	528.2204
52.9730	528.6438
52.9750	528.9890
52.9760	529.4057
52.9770	530.0102
52.9780	529.6983
52.9790	529.2367
52.9820	528.9611
52.9830	528.7865
52.9840	528.6557
52.9850	528.5637
52.9860	528.8418
52.9890	528.1592
52.9900	528.2079
52.9910	528.0061
52.9920	527.2462
52.9960	526.9109
52.9970	525.9882
52.9980	526.3097
52.9990	525.8822
53.0020	525.8086
53.0030	526.2469
53.0040	526.4374
53.0050	525.5764
53.0090	525.8439
53.0100	525.4900
53.0110	525.6432
53.0120	525.2984
53.0130	526.1731
53.0150	527.1028
53.0160	527.3868
53.0170	527.4419
53.0180	527.7514
53.0190	528.2316
53.0220	528.1379
53.0230	528.4042
53.0240	529.0441
53.0250	529.9318
53.0260	530.3777
53.0280	529.8246
53.0290	530.7605
53.0300	530.7405
53.0310	530.2845
53.0320	529.8432
53.0360	530.7744
53.0370	530.7331
53.0380	530.5154
53.0390	530.9003
53.0420	531.6378
53.0430	531.1140
53.0440	530.2160
53.0450	530.1041
53.0490	530.0111
53.0500	529.1221
53.0510	528.7721
53.0520	529.8420
53.0550	530.1717
53.0560	530.0107
53.0570	528.8029
53.0580	528.8273
53.0590	528.4994
53.0620	527.9035
53.0630	528.0723
53.0640	528.0741
53.0650	527.6784
53.0660	528.0995
53.0680	527.6516
53.0690	527.9100
53.0700	527.7225
53.0710	527.4915
53.0720	527.3491
53.0750	527.3389
53.0760	527.0176
53.0770	527.7191
53.0780	528.3462
53.0790	528.4621
53.0820	527.7628
53.0830	527.5565
53.0840	527.6242
53.0850	527.8424
53.0890	527.4162
53.0900	526.5512
53.0910	527.4440
53.0920	527.9032
53.0950	528.4937
53.0960	528.6813
53.0970	527.9480
53.0980	528.5586
53.1020	528.2674
53.1030	528.2735
53.1040	528.0462
53.1050	527.3742
53.1060	526.6702
53.1080	527.4606
53.1090	527.1562
53.1100	526.4704
53.1110	526.8355
53.1120	526.2708
53.1150	525.7501
53.1160	525.5781
53.1170	525.6391
53.1180	526.3407
53.1190	527.8909
53.1290	526.7740
53.1300	526.5705
53.1310	524.9364
53.1320	525.0055
53.1420	525.4638
53.1430	524.7251
53.1440	525.2907
53.1450	525.2532
53.1550	525.4192
53.1560	525.6799
53.1570	526.1289
53.1580	526.1516
53.1590	526.1425
53.1690	526.7705
53.1700	526.9074
53.1710	526.3856
53.1720	527.0190
53.1820	527.1753
53.1830	527.0302
53.1840	526.4057
53.1850	528.1729
53.1880	529.6648
53.1890	529.5939
53.1900	530.6950
53.1910	531.1523
53.1920	529.9678
53.1950	529.9432
53.1960	529.7214
53.1970	529.6090
53.1980	529.3091
53.1990	529.5493
53.2010	530.4159
53.2020	530.2756
53.2030	530.3218
53.2040	530.4136
53.2050	529.4228
53.2080	530.1022
53.2090	530.0292
53.2100	530.4205
53.2110	530.8206
53.2120	531.1296
53.2150	529.2543
53.2160	528.2483
53.2170	528.9288
53.2180	529.1412
53.2220	528.8007
53.2230	529.7274
53.2240	530.0622
53.2250	530.2642
53.2280	530.5354
53.2290	531.3192
53.2300	531.9155
53.2310	531.2507
53.2320	531.2804
53.2350	530.9232
53.2360	530.9590
53.2370	531.5533
53.2380	531.2468
53.2410	531.3637
53.2420	531.1586
53.2430	531.0286
53.2440	531.5132
53.2450	531.1310
53.2480	530.9396
53.2490	530.7894
53.2500	530.8044
53.2510	531.2767
53.2520	531.2095
53.2550	531.6690
53.2560	530.7301
53.2570	530.7603
53.2580	530.0536
53.2620	529.8131
53.2630	529.8885
53.2640	529.8562
53.2650	530.2759
53.2680	530.4815
53.2690	530.3387
53.2700	530.1799
53.2710	530.0339
53.2750	530.0696
53.2760	530.1567
53.2770	529.0138
53.2780	530.5571
53.2810	530.6331
53.2820	530.0075
53.2830	530.0265
53.2840	529.2224
53.2850	530.0355
53.2880	530.0205
53.2890	530.6356
53.2900	530.7091
53.2910	531.4574
53.2920	531.5202
53.2950	531.7131
53.2960	532.2167
53.2970	532.7421
53.2980	532.4643
53.3010	532.7442
53.3020	533.3989
53.3030	532.5153
53.3040	532.3815
53.3050	532.4736
53.3080	533.8625
53.3090	533.6863
53.3100	532.6707
53.3110	532.8982
53.3150	533.0238
53.3160	533.5446
53.3170	532.5453
53.3180	532.7189
53.3210	532.9054
53.3220	533.2079
53.3230	533.6770
53.3240	533.7415
53.3250	534.0517
53.3280	533.3336
53.3290	533.3439
53.3300	535.7407
53.3310	535.9784
53.3350	535.9920
53.3360	537.1750
53.3370	538.0328
53.3380	538.1279
53.3410	537.4494
53.3420	536.5906
53.3430	537.8573
53.3440	538.1094
53.3450	538.3168
53.3480	538.3986
53.3490	540.0335
53.3500	539.8122
53.3510	539.6388
53.3550	539.5411
53.3560	538.8538
53.3570	539.3548
53.3580	539.2326
53.3610	539.9235
53.3620	540.1316
53.3630	538.6218
53.3640	538.8266
53.3650	540.0276
53.3740	540.5460
53.3750	541.0426
53.3760	542.2742
53.3770	543.7384
53.3780	544.8430
53.3880	545.9368
53.3890	547.0089
53.3900	547.8369
53.3910	548.7518
53.4010	548.9221
53.4020	550.3892
53.4030	551.9793
53.4040	552.1753
53.4050	553.1573
53.4140	553.8681
53.4150	554.7761
53.4160	555.4553
53.4170	556.2905
53.4180	557.4166
53.4280	558.5525
53.4290	559.0164
53.4300	560.4155
53.4310	561.0239
53.4340	561.1985
53.4350	561.6207
53.4360	562.1797
53.4370	563.0447
53.4380	564.3892
53.4410	565.5039
53.4420	566.9224
53.4430	567.9637
53.4440	569.1621
53.4480	569.9954
53.4490	571.7308
53.4500	574.0861
53.4510	576.0445
53.4540	578.7912
53.4550	580.8625
53.4560	582.8816
53.4570	584.3534
53.4580	586.2578
53.4610	588.1366
53.4620	589.8668
53.4630	590.9931
53.4640	594.3883
53.4680	597.3407
53.4690	600.4079
53.4700	602.7002
53.4710	605.1692
53.4740	608.4045
53.4750	611.9563
53.4760	615.9444
53.4770	618.1837
53.4780	623.2536
53.4810	628.7113
53.4820	632.8227
53.4830	637.2719
53.4840	642.4385
53.4870	648.1188
53.4880	653.0521
53.4890	659.4907
53.4900	666.3689
53.4910	675.7777
53.4940	684.6692
53.4950	694.7534
53.4960	703.7527
53.4970	714.8846
53.4980	726.7320
53.5010	739.7655
53.5020	753.7000
53.5030	773.9054
53.5040	794.5129
53.5080	817.1401
53.5090	844.8612
53.5100	875.0388
53.5110	907.0679
53.5140	943.2043
53.5150	984.3562
53.5160	1029.4277
53.5170	1101.3390
53.5210	1179.2689
53.5220	1268.0105
53.5230	1374.9471
53.5240	1488.9452
53.5270	1644.1119
53.5280	1824.3536
53.5290	2029.8129
53.5300	2260.5446
53.5310	2605.1681
53.5340	2961.2915
53.5350	3348.0871
53.5360	3759.1182
53.5370	4200.5325
53.5380	4685.3360
53.5410	5181.9533
53.5420	5692.4446
53.5430	6220.2915
53.5440	6756.8413
53.5470	7281.5311
53.5480	7792.7160
53.5490	8259.3154
53.5500	8678.1473
53.5510	9071.9826
53.5540	9424.2170
53.5550	9729.5028
53.5560	9984.5980
53.5570	10100.9141
53.5610	10170.6461
53.5620	10185.7005
53.5630	10048.1886
53.5640	9884.2281
53.5670	9637.1527
53.5680	9353.2601
53.5690	9017.8177
53.5700	8621.6211
53.5710	8195.8779
53.5740	7711.0256
53.5750	7203.6007
53.5760	6677.0471
53.5770	6151.7772
53.5780	5629.4654
53.5800	5117.5654
53.5810	4645.4171
53.5820	4184.1706
53.5830	3744.3964
53.5840	3333.9255
53.5870	2931.0574
53.5880	2640.9897
53.5890	2369.6539
53.5900	2123.7755
53.5910	1914.8187
53.5940	1719.2924
53.5950	1573.8631
53.5960	1432.5573
53.5970	1311.4298
53.6010	1203.7874
53.6020	1109.7371
53.6030	1055.4642
53.6040	1003.8178
53.6070	958.7840
53.6080	918.7741
53.6090	884.3534
53.6100	855.7760
53.6140	829.5541
53.6150	804.9415
53.6160	781.8997
53.6170	766.7039
53.6200	751.9132
53.6210	737.4267
53.6220	724.8913
53.6230	713.7343
53.6240	703.5693
53.6270	694.0626
53.6280	684.7970
53.6290	676.4097
53.6300	668.5180
53.6310	662.5306
53.6340	656.4338
53.6350	651.2269
53.6360	645.8341
53.6370	640.2055
53.6410	635.1854
53.6420	630.2687
53.6430	626.1679
53.6440	621.8030
53.6470	617.9459
53.6480	613.2522
53.6490	608.1570
53.6500	605.1084
53.6540	602.1746
53.6550	599.2389
53.6560	596.9532
53.6570	594.7774
53.6600	592.5300
53.6610	590.1474
53.6620	588.7829
53.6630	586.7043
53.6640	583.1913
53.6670	581.6469
53.6680	579.9996
53.6690	578.6954
53.6700	576.9399
53.6710	575.0378
53.6730	572.5387
53.6740	571.0119
53.6750	568.8422
53.6760	567.6807
53.6770	566.8526
53.6810	567.1058
53.6820	565.5820
53.6830	564.4129
53.6840	563.0412
53.6870	561.7126
53.6880	560.9983
53.6890	560.1701
53.6900	559.6768
53.6940	558.9733
53.6950	558.9025
53.6960	560.0295
53.6970	558.3660
53.7000	556.8519
53.7010	555.8597
53.7020	555.4359
53.7030	554.7057
53.7070	554.6334
53.7080	553.9970
53.7090	554.2260
53.7100	553.4644
53.7110	553.2977
53.7130	551.7925
53.7140	551.9563
53.7150	551.4543
53.7160	550.9440
53.7170	550.4033
53.7200	549.4169
53.7210	548.3238
53.7220	547.6437
53.7230	546.8078
53.7240	545.8679
53.7270	544.7055
53.7280	544.7916
53.7290	544.8640
53.7300	544.2032
53.7340	543.5865
53.7350	543.5018
53.7360	541.6328
53.7370	541.2061
53.7400	540.9563
53.7410	540.1813
53.7420	539.4968
53.7430	541.3203
53.7470	540.5889
53.7480	540.3039
53.7490	539.9765
53.7500	539.4091
53.7510	539.1178
53.7530	539.0154
53.7540	538.7490
53.7550	538.6274
53.7560	538.3278
53.7570	538.4426
53.7600	538.1796
53.7610	537.6287
53.7620	537.5393
53.7630	536.8528
53.7640	536.3609
53.7660	536.9873
53.7670	536.8470
53.7680	537.0774
53.7690	537.2264
53.7700	537.3363
53.7740	535.1753
53.7750	535.3658
53.7760	534.9361
53.7770	534.8373
53.7800	534.9744
53.7810	534.4070
53.7820	534.3586
53.7830	534.0545
53.7870	533.8224
53.7880	533.8483
53.7890	532.3721
53.7900	531.9486
53.7930	531.9266
53.7940	531.6279
53.7950	531.9719
53.7960	532.9293
53.8000	533.1682
53.8010	532.8178
53.8020	532.2463
53.8030	532.3603
53.8040	531.4468
53.8060	531.1377
53.8070	530.3744
53.8080	530.6338
53.8090	530.3338
53.8100	530.0796
53.8140	530.1613
53.8150	529.2208
53.8160	529.6732
53.8170	529.7197
53.8190	529.0903
53.8200	530.0813
53.8210	530.1794
53.8220	530.1227
53.8230	530.4421
53.8270	530.3006
53.8280	529.0863
53.8290	528.7211
53.8300	528.7107
53.8330	528.1139
53.8340	527.4359
53.8350	527.6700
53.8360	528.0381
53.8400	527.9593
53.8410	527.8473
53.8420	527.0807
53.8430	526.9235
53.8440	526.7108
53.8460	526.7854
53.8470	525.8342
53.8480	525.8453
53.8490	525.9666
53.8540	525.8429
53.8550	526.1725
53.8560	525.9797
53.8570	525.4734
53.8590	525.3156
53.8600	525.0940
53.8610	525.6416
53.8620	525.3611
53.8630	525.5187
53.8670	525.9566
53.8680	525.2794
53.8690	526.3338
53.8700	525.8356
53.8730	525.2675
53.8740	525.8899
53.8750	525.8131
53.8760	525.7440
53.8800	526.1626
53.8810	526.4259
53.8820	526.1045
53.8830	525.8684
53.8840	525.5067
53.8860	524.9325
53.8870	524.1320
53.8880	523.1145
53.8890	523.5767
53.8940	523.4684
53.8950	523.2780
53.8960	522.0303
53.8970	522.0219
53.8990	521.6419
53.9000	521.7616
53.9010	519.7250
53.9020	520.0705
53.9030	520.2643
53.9070	520.2643
53.9080	520.2127
53.9090	519.7738
53.9100	520.4782
53.9120	520.1970
53.9130	519.5388
53.9140	519.4205
53.9150	519.5260
53.9160	519.5237
53.9200	520.2046
53.9210	521.2141
53.9220	520.4415
53.9230	520.1059
53.9240	519.5107
53.9260	520.9803
53.9270	521.2708
53.9280	521.1529
53.9290	521.1287
53.9390	521.4788
53.9400	521.1874
53.9410	521.4674
53.9420	521.3177
53.9520	521.3743
53.9530	521.4140
53.9540	519.5171
53.9550	519.6343
53.9560	520.0470
53.9660	520.3497
53.9670	520.0243
53.9680	519.8760
53.9690	519.8379
53.9790	519.5117
53.9800	519.4165
53.9810	519.5022
53.9820	519.6893
53.9920	519.7596
53.9930	518.8426
53.9940	518.7712
53.9950	518.6545
54.0000	518.3581
54.0010	518.8770
54.0020	518.6422
54.0030	518.4240
54.0120	518.0419
54.0130	517.7577
54.0140	518.8069
54.0150	518.6321
54.0160	518.6089
54.0170	518.5443
54.0250	518.7456
54.0260	518.7599
54.0270	518.4577
54.0280	518.5914
54.0290	518.6042
54.0300	519.1483
54.0380	518.7374
54.0390	519.4832
54.0400	519.6349
54.0410	519.4370
54.0420	519.6268
54.0430	520.0412
54.0520	519.8318
54.0530	520.3047
54.0540	520.4799
54.0550	520.5606
54.0560	520.8020
54.0570	520.3115
54.0650	520.4883
54.0660	519.8812
54.0670	519.4949
54.0680	519.3952
54.0690	519.5370
54.0700	519.5944
54.0780	519.0049
54.0790	519.0516
54.0800	518.9392
54.0810	519.2417
54.0820	518.0036
54.0830	518.3877
54.0920	518.1134
54.0930	519.0664
54.0940	518.9846
54.0950	518.4618
54.0960	517.6865
54.0970	517.6638
54.1050	517.9195
54.1060	518.0495
54.1070	518.5391
54.1080	518.1980
54.1090	518.8257
54.1100	519.0742
54.1180	519.0937
54.1190	519.6476
54.1200	519.6106
54.1210	520.1137
54.1220	520.2807
54.1230	519.9321
54.1310	519.5049
54.1320	520.5049
54.1330	519.8002
54.1340	520.1994
54.1350	519.4073
54.1360	519.2466
54.1450	519.7384
54.1460	519.6049
54.1470	519.8995
54.1480	519.6244
54.1490	519.6770
54.1500	519.4883
54.1580	519.8180
54.1590	519.8757
54.1600	520.1716
54.1610	520.2712
54.1620	519.5005
54.1630	519.4002
54.1710	519.2251
54.1720	520.0343
54.1730	520.2037
54.1740	520.3243
54.1750	519.6554
54.1760	520.4508
54.1850	519.9555
54.1860	519.8810
54.1870	519.7656
54.1880	519.2076
54.1890	519.4378
54.1900	518.8102
54.1980	518.5906
54.1990	518.6392
54.2000	518.2890
54.2010	517.8242
54.2020	517.4623
54.2030	517.0541
54.2110	516.8771
54.2120	516.7330
54.2130	516.3136
54.2140	516.3882
54.2150	515.6093
54.2160	515.1992
54.2240	515.0316
54.2250	514.6733
54.2260	514.3638
54.2270	514.9162
54.2280	514.8441
54.2290	515.0191
54.2300	515.6102
54.2380	515.6942
54.2390	516.6489
54.2400	517.1284
54.2410	516.5272
54.2420	516.5994
54.2430	516.8803
54.2510	517.2116
54.2520	517.0614
54.2530	517.6368
54.2540	517.3083
54.2550	517.7966
54.2560	517.7954
54.2640	517.7640
54.2650	518.0014
54.2660	518.4564
54.2670	518.6979
54.2680	518.4011
54.2690	517.9426
54.2700	517.9599
54.2770	517.9114
54.2780	517.8833
54.2790	518.0215
54.2800	516.8051
54.2810	516.2786
54.2820	516.2004
54.2830	516.2400
54.2910	515.7120
54.2920	515.2756
54.2930	515.0007
54.2940	514.1561
54.2950	514.6234
54.2960	514.5506
54.3040	514.8094
54.3050	514.2755
54.3060	514.1009
54.3070	513.8329
54.3080	513.7743
54.3090	513.9755
54.3170	514.4528
54.3180	514.7612
54.3190	515.1085
54.3200	514.8210
54.3210	514.5940
54.3220	515.2152
54.3230	515.4630
54.3310	515.5951
54.3320	514.6749
54.3330	514.8830
54.3340	514.8142
54.3350	514.9383
54.3360	515.1143
54.3440	514.8737
54.3450	514.6327
54.3460	515.3402
54.3470	516.4106
54.3480	516.2762
54.3490	516.2802
54.3570	516.1164
54.3580	516.4477
54.3590	516.3399
54.3600	515.5911
54.3610	515.3885
54.3620	515.1681
54.3630	515.0147
54.3700	514.6644
54.3710	514.5225
54.3720	514.6710
54.3730	515.3647
54.3740	515.3074
54.3750	515.5101
54.3760	515.6054
54.3840	515.5795
54.3850	515.8909
54.3860	515.3115
54.3870	514.7539
54.3880	513.9146
54.3890	514.0916
54.3970	514.0502
54.3980	513.7166
54.3990	513.2598
54.4000	512.6503
54.4010	512.7723
54.4020	512.8182
54.4030	512.8812
54.4100	512.8418
54.4110	512.8926
54.4120	512.6345
54.4130	512.5523
54.4140	512.5816
54.4150	512.6774
54.4160	512.5019
54.4240	512.5416
54.4250	512.3789
54.4260	512.6503
54.4270	513.4130
54.4280	512.8909
54.4290	512.5221
54.4370	512.6914
54.4380	512.9189
54.4390	513.5385
54.4400	512.8786
54.4410	512.8416
54.4420	513.1302
54.4430	512.3663
54.4500	512.4672
54.4510	512.2146
54.4520	511.9480
54.4530	511.9752
54.4540	511.8756
54.4550	512.1511
54.4560	512.2038
54.4630	512.3805
54.4640	512.3543
54.4650	513.2062
54.4660	512.6946
54.4670	512.3634
54.4680	512.6694
54.4690	512.9725
54.4770	512.4590
54.4780	512.2594
54.4790	511.2197
54.4800	512.2374
54.4810	512.6401
54.4820	512.3534
54.4900	513.2899
54.4910	513.1190
54.4920	513.3161
54.4930	513.6045
54.4940	513.9219
54.4950	514.4100
54.4960	514.2122
54.5060	514.4347
54.5070	514.3300
54.5080	515.0785
54.5090	514.2086
54.5190	514.3086
54.5200	514.5263
54.5210	514.3144
54.5220	514.7823
54.5320	515.1013
54.5330	514.9050
54.5340	515.3217
54.5350	514.7153
54.5360	514.7068
54.5460	514.7395
54.5470	514.3887
54.5480	514.5841
54.5490	513.6466
54.5590	514.0911
54.5600	513.4866
54.5610	513.2011
54.5620	513.3210
54.5700	512.9688
54.5710	512.7450
54.5720	512.4117
54.5730	512.2749
54.5740	512.4643
54.5750	512.3514
54.5760	511.8589
54.5830	511.3493
54.5840	511.0625
54.5850	511.5307
54.5860	511.9916
54.5870	512.1918
54.5880	512.2797
54.5890	512.3558
54.5960	512.1384
54.5970	512.3130
54.5980	512.7468
54.5990	510.1278
54.6000	510.6634
54.6010	510.4759
54.6020	510.7034
54.6100	510.8170
54.6110	511.3940
54.6120	510.4694
54.6130	511.1956
54.6140	510.9301
54.6150	510.9386
54.6160	511.1503
54.6230	511.1984
54.6240	511.5879
54.6250	511.0446
54.6260	510.7068
54.6270	510.6825
54.6280	510.5480
54.6290	510.6574
54.6360	510.9552
54.6370	510.9215
54.6380	511.5414
54.6390	513.4568
54.6400	513.5215
54.6410	513.8514
54.6420	513.6442
54.6490	513.5743
54.6500	513.3560
54.6510	514.0480
54.6520	513.6512
54.6530	513.6423
54.6540	513.8415
54.6550	513.8434
54.6630	513.3907
54.6640	513.1305
54.6650	513.6288
54.6660	513.5494
54.6670	513.8284
54.6680	513.7045
54.6690	513.5736
54.6760	513.3722
54.6770	513.3913
54.6780	513.1674
54.6790	513.3209
54.6800	513.2737
54.6810	512.8545
54.6820	512.8083
54.6890	512.9096
54.6900	512.2508
54.6910	512.0588
54.6920	511.0985
54.6930	510.9052
54.6940	510.5115
54.6950	510.9269
54.7030	511.2462
54.7040	511.0761
54.7050	510.9767
54.7060	511.7831
54.7070	511.0932
54.7080	511.2107
54.7090	511.2459
54.7160	511.2517
54.7170	510.8884
54.7180	510.7203
54.7190	511.0563
54.7200	511.1235
54.7210	511.1563
54.7220	510.7212
54.7290	510.1008
54.7300	510.8587
54.7310	511.1071
54.7320	512.0629
54.7330	512.1242
54.7340	511.6167
54.7350	511.0756
54.7420	510.9499
